EmployeeID,Name,Department,Age,Salary,City,JoiningDate,Email,Phone,Performance
2056,Joshua Cohen,Marketing,53,68731,Stevenburgh,2019-10-12,xwright@morris.org,7802857618,Poor
2015,Louis Howard Iv,Marketing,47,112791,Davisside,2021-09-23,vincent94@galvan-mckinney.com,Invalid Number,Poor
1322,Audrey Diaz,Operations,47,80345,Julieside,2021-12-11,andersenkevin@gmail.com,4507729159,Average
1677,Nicole Delgado,HR,56,111026,Bushmouth,2024-03-03,williamstim@mcdonald-diaz.info,Invalid Number,Excellent
1327,Nicole Shaffer,Sales,35,118547,East James,2020-06-09,douglas22@yahoo.com,Invalid Number,Good
1751,Charles Brown,Finance,42,53016,Nicolefort,2020-02-25,elizabeth07@yahoo.com,3739352501,Average
1418,Morgan Stone Phd,Marketing,28,86662,Kellyhaven,2022-04-24,spencerrachel@hotmail.com,7800909569,Average
1512,Susan Brooks,HR,49,100054,Lake Iantown,2023-11-23,markhardin@hotmail.com,4150044721,Excellent
2151,Amanda Smith,Operations,26,65457,Gracebury,2025-12-18,gcurtis@alvarado-vasquez.com,6479660504,Average
1710,David Schultz,IT,29,52677,Morenofurt,2026-01-29,meganrojas@yahoo.com,Invalid Number,Good
1629,Bryan Christian,Operations,25,57645,Port Monica,2023-05-18,hparsons@farrell.info,6070649765,Good
2001,Jamie Bell,Finance,51,78765,Janetmouth,2021-11-28,thomasjorge@yahoo.com,8802008217,Poor
2140,Kaitlyn Nelson,Sales,24,71876,Westton,2022-04-18,christine46@yahoo.com,8585640858,Average
1714,Jeffrey Rose,Sales,41,99624,New Steven,2023-01-09,carolynharris@waters.org,6017346586,Good
2065,Perry Hudson,Finance,54,101103,Port Kyle,2018-11-23,franciserin@nelson-adams.com,8869858513,Poor
1891,Brenda Brown,Sales,40,92208,North Kayla,2018-04-09,pgarcia@walters.info,3316653897,Average
1907,Amanda Castro,Operations,43,94293,Garciamouth,2019-12-18,peter60@yahoo.com,7506349312,Average
2169,Tammy Boone,Finance,27,41641,Garzaview,2025-01-28,xspencer@weaver.org,4645649595,Average
1398,Angela Smith,Sales,30,33632,Tracychester,2021-05-16,joannacrawford@hart.com,7302387392,Good
1002,Natalie Wilson,Operations,31,63581,Lake Loriborough,2025-02-28,valerie04@hotmail.com,9620396598,Average
1789,Laura Henderson,Operations,35,73874,New Scott,2021-08-13,Invalid Email,8493808174,Average
1481,Jeremiah Rivera,Sales,26,45166,Millertown,2025-03-10,ricardo19@hotmail.com,9373531115,Poor
1706,Mrs. Julie Alexander Md,Marketing,48,64027,Scotthaven,2019-01-04,laurendavenport@hernandez-weaver.info,1201658773,Poor
2144,Mr. Steven Torres,Marketing,51,99016,Barberchester,2025-01-22,jonathan98@yahoo.com,4725670973,Good
1058,Stephanie Mccann,Sales,43,70450,Lake Matthew,2020-11-24,sarahjohnson@sullivan.org,6548709881,Poor
1295,Troy James,Marketing,54,106373,Port Mark,2025-03-10,boydellen@nguyen-reeves.com,6356115643,Average
1855,Samuel Smith,IT,23,32783,Guerrerofurt,2025-01-11,Invalid Email,3981832171,Average
2088,Carlos Zuniga,Finance,28,28184,North Cassandraview,2019-12-20,alexanderbowman@foster-collins.info,2748473012,Poor
1647,William Turner,Finance,33,80435,Lake Jerry,2020-09-21,reneeraymond@sheppard-may.com,5307477862,Average
1131,Robert Atkins,Marketing,41,86447,East Jenniferfurt,2023-12-25,hallpaul@hotmail.com,8591690664,Poor
1823,Melissa Daniels,IT,49,114636,Port Anthonychester,2020-03-12,Invalid Email,2891076646,Poor
2154,Jorge Cooper Jr.,Operations,21,84739,Samuelstad,2018-06-25,pjohnson@yahoo.com,9413465664,Good
1273,Jose Taylor,HR,51,54659,Devonstad,2021-05-12,kellyevans@gmail.com,7661361965,Poor
1547,Wayne Trevino,Finance,21,46329,Murrayland,2025-08-28,shane40@duran.com,1666143076,Good
1788,Joseph Taylor,Finance,27,100214,Laurastad,2021-03-14,kyork@joseph.com,Invalid Number,Good
1514,Joshua Russo,Finance,56,94662,Marshville,2020-02-29,Invalid Email,2935679035,Poor
1554,Valerie Murphy,IT,58,103084,New Charlene,2018-06-22,Invalid Email,9364521295,Average
1693,Christian Thomas,Finance,40,43553,Port Brenda,2022-08-07,halltimothy@yahoo.com,5833176174,Average
1530,Michelle Silva,Sales,54,105178,Smithborough,2023-12-08,sean94@yahoo.com,Invalid Number,Average
1527,John Howard,IT,29,71651,Edwardstown,2022-08-23,jessesnyder@hotmail.com,8565265594,Good
1254,Nicholas Williams,HR,57,41949,Lake Chase,2019-02-06,angelabaker@hotmail.com,Invalid Number,Excellent
1516,Jenna Mcguire,Sales,54,89470,West James,2018-10-28,antoniowhitehead@hotmail.com,6657646738,Average
1812,Brian Roberts,HR,36,102805,Kyleburgh,2026-02-25,eyoung@gmail.com,3261716126,Average
2189,Leah Peterson,Sales,40,48425,North Joshualand,2023-01-10,campbellderek@gmail.com,1451540391,Excellent
1957,Ronald Harrison,Sales,29,106185,Whitemouth,2025-12-30,lori68@yahoo.com,2809193243,Poor
1138,Colleen Butler,Finance,32,72513,Richardchester,2020-11-12,matthew91@peters.net,8972976275,Excellent
1072,Richard Macdonald Jr.,Operations,40,86642,Robinville,2020-03-16,jorge38@hotmail.com,1111409021,Excellent
1436,Deborah Hardy,Operations,46,98321,Pearsonview,2025-03-18,priceleslie@welch.com,6127744172,Poor
1590,Sara Williams,Marketing,24,46179,Lake Victoriaberg,2023-09-09,dparker@lam-strickland.com,6734498538,Poor
1886,Mr. Adam Davis Jr.,HR,43,103600,Curtistown,2022-04-08,martinezdiane@christensen-smith.com,2950000775,Good
1543,Michael Thomas,HR,41,58712,Lake Jason,2020-09-05,watkinsbrent@dominguez.biz,4764167042,Good
1167,Rebekah Chambers,Operations,40,64177,North Pamela,2018-10-11,Invalid Email,8699715721,Excellent
1314,Richard Hubbard,IT,24,31107,South Richardville,2021-05-01,sierra54@mcdonald.biz,5376753306,Poor
1369,Ann Guzman,Finance,45,92598,New Melindaport,2020-04-22,fernandezwarren@king.info,9391368022,Poor
2062,Anthony Collins,Sales,54,66696,Gibsonport,2018-11-24,nunezrobert@hotmail.com,3614202518,Excellent
2061,Kimberly Ramos,Finance,21,112340,New Daniellefort,2026-01-03,jalexander@jackson.com,4528731167,Poor
1176,Cameron Nelson,Sales,47,56267,Joshuaburgh,2020-05-02,colemanzoe@hotmail.com,8125064175,Excellent
1353,Kimberly Benjamin,Sales,54,77840,Atkinsberg,2019-02-23,karen36@gmail.com,8722586777,Excellent
1700,Tina Carter,IT,57,85962,Lake Tiffany,2019-10-17,snelson@andrade.net,5231173472,Average
2109,Chad Garcia,Sales,47,89300,Patriciaberg,2026-04-17,kingronald@sexton.net,7946295819,Poor
1692,Nancy Williams,Sales,37,41424,Lake Jasminemouth,2022-12-23,anneriddle@yahoo.com,4932671232,Excellent
1531,Dr. Gregory Bryan Md,Operations,38,30676,West Michellehaven,2018-09-16,masonjonathan@davis-rodriguez.com,4970475012,Poor
1712,Cody Alvarez,HR,55,40395,Tonyhaven,2020-05-06,qdiaz@gmail.com,6176108899,Poor
1416,Tyler Manning,Finance,51,102876,New Gloriaside,2019-02-09,Invalid Email,1021264194,Excellent
1758,James Olson,Marketing,37,96943,Mariahstad,2021-04-10,freemandanielle@hotmail.com,3891295598,Excellent
1970,Melissa Hines,HR,41,57115,Lake Betty,2024-02-07,toddjones@hotmail.com,2668660550,Poor
1556,Tiffany Moore,Sales,44,108005,North Christophermouth,2025-04-13,qsullivan@myers.org,9410994431,Poor
1572,Daniel Gonzalez,HR,55,63843,Anthonyburgh,2023-03-15,pamela29@contreras-garcia.info,8212229192,Good
1224,Sherri Henderson,HR,48,100399,Lake Jonathan,2024-07-06,znunez@gmail.com,8720458285,Poor
1587,Sharon Peterson,IT,60,68571,South Amber,2026-05-21,scottrandall@gmail.com,5278619427,Average
1548,Matthew Hill,IT,48,42423,Port Meganfort,2025-06-08,elee@garcia.com,3891381766,Poor
2157,Melissa Smith,HR,41,113977,Melissaburgh,2023-07-17,nhess@hotmail.com,6252555590,Poor
1915,Julie Woods,Sales,45,39327,South Johnfort,2022-08-07,campbellwesley@gmail.com,Invalid Number,Average
1447,Joshua Rose,Sales,21,97736,Janetside,2025-02-26,smithamanda@mckay-west.biz,4311455179,Excellent
2073,Christian Anderson,HR,35,109742,Molinaview,2020-03-20,alicia56@gmail.com,6432288104,Average
1612,Brian Moon,Finance,44,118876,Laurenhaven,2021-06-02,stevenmann@garcia.com,6973445648,Average
2083,Chloe Stephens,Sales,57,30634,New Jennifer,2023-06-30,christophergeorge@hotmail.com,3538719380,Average
1686,Michael Saunders,Marketing,48,102808,South Monica,2023-06-08,kyle67@yahoo.com,2255843377,Average
1455,Marc Simpson,IT,43,90654,Scottview,2022-12-16,stanleymichael@jimenez.info,9790128988,Poor
2089,Linda Hess,IT,44,51179,Sarahport,2021-07-06,bcampbell@butler.info,9845839467,Average
1627,Joshua Gates,HR,48,72314,West Jennifer,2026-03-19,llewis@hotmail.com,7813951220,Good
2156,Megan Navarro,HR,28,90820,Lake Sarah,2022-06-23,johnhiggins@hotmail.com,5120100773,Poor
1520,Scott Dunn,IT,24,73228,South Scott,2018-06-09,ucarter@alexander-hurley.com,9322876677,Average
1615,Jamie Beard,HR,48,45821,Phillipsshire,2020-01-12,kbarber@mills-nolan.com,7010563063,Poor
2121,Kristine Ingram,HR,37,80748,New Barbara,2021-10-29,tanyajackson@warner.com,9352113277,Excellent
1453,Alexander Lindsey,HR,47,113685,Gonzalezhaven,2019-04-26,kimberly88@davis-smith.net,5471695804,Excellent
2199,Chloe Watts,Operations,28,52892,Schroederton,2019-05-22,ygibson@hotmail.com,6909964548,Average
1488,Randall Williams,Operations,39,66111,East Joshuafurt,2019-01-15,rodneyrichardson@valencia.biz,3831794531,Average
1081,Emily Ross,HR,44,34122,Staceyland,2025-10-24,erogers@gmail.com,9583725005,Average
1690,Christopher Jensen,Sales,22,38432,Port Christopherberg,2025-06-07,Invalid Email,4047436632,Excellent
2033,Scott Garcia,IT,56,66508,New Henryborough,2023-04-08,vthomas@salazar-dean.com,1954233969,Average
1241,Dana Long,HR,21,69350,Thompsonton,2021-02-05,phyllis37@yahoo.com,7640054951,Poor
2125,Jared Munoz,IT,43,64108,Kevinchester,2026-01-14,kelly98@yahoo.com,1294317197,Average
1821,Kenneth Higgins,Finance,42,48636,West Janetbury,2020-10-15,christopher74@sheppard-thompson.com,7014456349,Poor
1923,Alison Acevedo,Finance,59,112409,New Christophermouth,2021-12-25,emilyhaley@townsend.info,6808043652,Average
1173,Robert Dominguez,Sales,29,33207,Shawnton,2024-08-10,christophervaldez@thompson-spence.com,2923798543,Poor
1769,Melissa Yang,Sales,47,74860,Carterhaven,2022-01-23,christopherbrandt@james.com,7397531350,Good
1006,Zachary Bell,IT,44,65620,Johnsonfort,2020-01-11,eandrade@marsh.com,4855966810,Good
1163,Crystal Barber,HR,37,27591,Port Pamela,2019-02-12,jacksonrichard@yahoo.com,7316118985,Good
1975,Matthew Harvey,Sales,43,57319,North Bonnie,2019-01-23,sheenaphillips@yahoo.com,9553927231,Poor
2026,Katherine Shelton,Sales,24,91262,Curtisville,2018-08-27,cwalker@yahoo.com,3098510142,Poor
1292,Steven Cline,HR,59,54207,West David,2020-09-22,jacqueline32@adams-knapp.com,2079610170,Good
1724,Amanda Brooks,IT,59,35918,Chandlertown,2024-03-30,ricealexander@white-horn.org,8876638587,Good
1266,Lori Aguilar,Operations,56,85749,Yolandamouth,2022-11-21,caldwellmatthew@alexander.com,4985547212,Average
1820,Samantha Williams,Sales,42,91488,Johnburgh,2019-01-05,kathypennington@schroeder.com,3059605362,Average
1608,Justin Odonnell,HR,28,107470,Owensfurt,2019-03-22,lvargas@yahoo.com,6209133082,Good
1431,Carrie Tyler,Sales,52,96112,Fitzgeraldport,2020-06-23,jjohnson@horn.com,1406755116,Average
1253,Raymond Reyes,Finance,32,115486,Alyssaland,2025-06-15,virginiaking@yahoo.com,6534951386,Average
1780,Matthew Wood,IT,27,73371,West Michael,2020-08-15,scottmckenzie@estes.com,9569534282,Excellent
1134,Tina Kirk,Sales,33,31625,Port Barbara,2022-07-15,susanrivera@gutierrez.com,4623728887,Excellent
2143,Laura Wilson,Marketing,43,33162,South Christopherview,2024-12-27,clarkemiranda@gmail.com,7146627374,Good
1289,Shawn Sanders,Finance,32,55064,East Yvonne,2023-09-24,ryanhurst@moore.info,7690438273,Average
1833,Justin Poole,Finance,47,30977,Morenobury,2019-09-24,kristina96@hotmail.com,4896833933,Good
2044,Duane Phillips,HR,28,107417,Sullivanborough,2025-10-09,seansmith@zuniga-dunn.org,6100074523,Excellent
1772,Steven Hodges,Sales,28,54201,Hollymouth,2019-12-26,Invalid Email,7039733130,Average
1822,Jessica Castillo,Operations,25,85366,East Danielhaven,2024-04-04,deannaking@hotmail.com,8472334968,Average
1095,Leonard Zuniga,Finance,47,110074,Hillland,2024-08-16,danapotter@yahoo.com,2442376412,Excellent
1202,Terri Edwards,Sales,43,49937,New Heathermouth,2021-10-15,wesley89@yahoo.com,3265723480,Excellent
1967,Nicole Wright,Sales,52,74439,West Laurenstad,2024-06-01,ygriffin@gmail.com,6245306065,Excellent
1030,Robert Brown,Finance,29,91643,North Ryanstad,2021-06-09,ssanchez@gmail.com,8939351824,Good
2035,Stephen Jones,Sales,56,88340,North Christopher,2025-03-26,stacyperry@yahoo.com,3505091716,Average
1403,Cassie Williams,IT,33,100349,Port Bruceville,2025-10-01,cameron77@jefferson-goodwin.com,8981633017,Good
1044,Michael Williams,IT,60,44412,Miguelland,2022-09-02,myoung@yahoo.com,8427572423,Average
1432,Timothy Drake,Marketing,47,81837,Port Anthony,2019-08-03,amandaward@hopkins-bennett.com,5961972513,Average
1630,Rebecca Black,IT,26,76456,Port Richardchester,2023-04-19,johnsonemily@yahoo.com,3951779103,Good
1594,Alison Decker,IT,26,44056,South Adam,2020-03-11,rhonda62@gmail.com,6896240203,Excellent
1374,Justin Wagner,HR,35,79712,Nathanhaven,2022-10-30,Invalid Email,9425899719,Average
1360,Elizabeth Maldonado,IT,25,34727,West David,2025-01-21,bellbrian@thomas.com,8146773630,Poor
1024,Jessica Wilson,Sales,26,111863,South Cesar,2020-06-01,patricktate@gmail.com,7421378661,Excellent
2031,Seth Roberts,Operations,39,55856,Lake Lori,2019-03-07,jeffreybrown@gmail.com,6582092857,Excellent
1998,David Michael,HR,45,72121,Amberfort,2025-01-28,jasonyoung@morrison-castaneda.com,Invalid Number,Average
1735,Heather Ross,Finance,56,103397,East Dustin,2020-12-12,cortezchristopher@hotmail.com,9221676924,Poor
1470,Matthew Davidson,HR,23,98971,Bartonfurt,2024-12-05,vjohnson@brandt.com,1971473478,Poor
1595,Aaron Smith,Operations,35,114772,South Joseph,2025-01-05,ashley45@gmail.com,Invalid Number,Good
1935,Stacey Jones,Operations,34,29821,Schroederton,2023-11-25,lisasawyer@yahoo.com,7652336649,Excellent
1293,Jacqueline Butler,Finance,57,107248,Schmidtshire,2018-07-17,jeremythomas@vargas.biz,4617641946,Good
1551,Kimberly Crawford,Marketing,43,67813,Roseport,2024-11-16,qmurphy@coleman.com,5792930816,Good
1217,Ashley Whitney,IT,55,117703,Penningtonport,2020-02-10,rsalazar@hanna.info,Invalid Number,Excellent
1370,Barbara Spence,HR,53,32061,Lauratown,2019-06-09,craigpamela@hotmail.com,8779409829,Average
1137,Lisa Austin,Marketing,26,88274,Lake Robertchester,2025-10-08,davisstacy@yahoo.com,2263204033,Excellent
2118,Matthew Cole,IT,33,37969,Gentrymouth,2019-06-26,jessicasandoval@chavez.com,8316612034,Good
1108,Kelli Estrada,Finance,40,30894,Michaelport,2018-11-28,antoniokelly@gmail.com,Invalid Number,Poor
1835,Michael Walker,IT,37,79159,North Christophermouth,2019-06-30,danielle98@pham-kramer.info,4503291314,Good
1116,Frank Vargas,HR,51,116916,Cantufort,2024-11-30,jamieandrews@garcia.com,Invalid Number,Poor
1056,Stephen Brewer,Sales,25,107178,New Jonathan,2024-12-27,westrada@gmail.com,3265100652,Good
1688,Benjamin Thomas,Marketing,22,61419,North Joannaland,2026-03-20,pferguson@yahoo.com,7752748823,Good
1407,Erik Robinson,Operations,34,68522,South Sandra,2020-12-29,ingramkara@hotmail.com,2215465232,Poor
1355,Robert Brown,Marketing,27,67228,Wendyberg,2020-09-01,delgadodeborah@rodriguez-martinez.org,6245268089,Average
1715,Sarah Santana,Sales,51,118184,New Sarahhaven,2023-11-08,schwartzjames@barker-guzman.net,6662072127,Average
1914,Tiffany Jacobs,Marketing,44,90426,New Sharonborough,2018-06-16,fshaw@yahoo.com,2482010188,Good
1281,Kenneth Mccann,Marketing,47,65101,Michaelchester,2023-01-30,orodriguez@gmail.com,9997297076,Average
1521,Angie Meyer,IT,60,93989,Port Noahtown,2020-08-16,kevin76@yahoo.com,3708391488,Excellent
1906,Adam Johnson Md,Marketing,27,82133,Lake Jonathon,2019-01-26,Invalid Email,4357931044,Poor
2007,Lisa Robinson,HR,51,53763,New Marcoside,2022-08-29,crobertson@foster.org,Invalid Number,Good
1876,Katie Friedman,Sales,56,32640,Maytown,2022-08-18,bairdamanda@meyer-chavez.net,3858543544,Average
1725,Cathy Smith,Marketing,22,88134,Timothyburgh,2019-06-25,brenda68@george.com,8893427747,Poor
1734,Lori Koch,HR,46,75482,Port Joanna,2021-05-05,gregory54@yahoo.com,Invalid Number,Good
2171,John Donaldson,Finance,37,59602,Christianfort,2021-06-28,houstonbonnie@yahoo.com,7892447493,Average
1787,Paige Jenkins,Sales,28,115737,Howardfort,2026-04-30,gouldtara@yahoo.com,9852850645,Good
1372,Haley Roman,Operations,30,44542,South Eric,2019-06-18,arroyolaura@day.com,2059207675,Excellent
1094,Heather Gay,Operations,47,38241,Lake Ronaldmouth,2021-05-13,justin39@black.biz,9846162336,Excellent
1846,Eric Kline,Operations,34,98710,North Corey,2019-03-27,karacooley@hotmail.com,1783968563,Excellent
1413,April Jackson,Marketing,49,98476,Alvarezchester,2025-08-22,brittney60@gmail.com,Invalid Number,Excellent
2126,Andrew Allen,Operations,59,118250,Jameston,2022-05-21,anthony18@hotmail.com,Invalid Number,Excellent
2055,Stacy Davis,Marketing,38,30663,Patriciabury,2021-01-22,Invalid Email,2910996935,Excellent
2142,Misty Stone,Operations,47,80255,Pacechester,2024-06-04,stonerichard@rodriguez-schaefer.com,2292687861,Good
1830,Shannon Arnold,HR,51,25232,South Heathermouth,2024-06-20,bvelazquez@hotmail.com,4781038375,Poor
2018,Jordan Dillon,Marketing,47,71853,Mcdonaldmouth,2021-09-06,Invalid Email,6508978553,Average
1617,Norma Lawrence,Marketing,40,85990,South Marioton,2022-05-18,wkim@owens.com,4252268161,Poor
1156,Patrick Gross,IT,25,49261,Lake Donna,2023-12-15,amytaylor@hotmail.com,5541616664,Excellent
1924,Jacob Lee,HR,32,75533,Dunlapberg,2020-10-05,denisemoore@gmail.com,1475169005,Excellent
2099,Christopher Decker,Marketing,56,26928,Port Andrewmouth,2020-09-18,nicole01@bush-fuller.com,Invalid Number,Poor
2179,Jesse Clark,Finance,37,111322,Franklinberg,2019-09-12,alexandria78@garcia.com,6116827786,Excellent
1828,James Watts,Operations,31,93195,Lake Ashley,2023-04-04,jreese@kelley.com,8299092614,Excellent
1290,Debra Schmidt,HR,32,36026,East James,2023-04-30,scott20@obrien-riley.info,3719055473,Good
1558,Karen Stewart,IT,37,84282,Danielfort,2025-09-16,everettjackson@scott.com,6315326143,Excellent
1557,Julia Morrison,Finance,57,104393,Lambertburgh,2024-11-27,Invalid Email,7828961958,Poor
1256,Dylan Hayes,Finance,49,50415,Jillside,2020-11-06,Invalid Email,3717281975,Good
1191,Danielle Long,Finance,31,78480,East Sheila,2025-10-26,uanthony@wheeler.com,8238341367,Good
2013,Jack Cooper,Sales,54,83363,Jackport,2018-09-10,pwright@stone-davis.com,8171265214,Average
1243,Chelsea Ortiz,Marketing,50,58292,Taraborough,2025-03-08,hgarcia@gmail.com,Invalid Number,Excellent
2137,Donna Gill,Finance,60,118840,South Davidberg,2025-09-01,thomaserik@nichols-norris.com,Invalid Number,Good
2152,Tracy Mitchell,IT,25,86682,Lisafurt,2021-10-30,vpaul@morris.info,1858406255,Poor
1193,Thomas Mitchell,IT,42,113531,Port Vanessafort,2023-01-06,wwiggins@gomez.info,3607809520,Poor
2002,Scott Livingston,IT,58,47997,Williamshaven,2023-05-09,fmiles@kirby-walton.com,3501182028,Average
2003,Paul Small,Finance,40,76485,Sherylberg,2019-03-13,leslie76@jackson.com,2892810414,Poor
2012,Meghan Ferrell,Sales,47,110806,Masonburgh,2021-08-08,wrightteresa@yahoo.com,5887574015,Excellent
1085,Heather Barnes,HR,53,64160,Port Bradleyberg,2024-01-12,mwilliams@hotmail.com,9876642038,Poor
2004,Stephanie Berry,Sales,46,96852,Kyleton,2025-02-14,lsmith@martin.com,1060459351,Poor
1510,Angela Stewart,Operations,30,100201,Dianafort,2025-03-04,karendelgado@burns.com,8168464411,Good
1147,Brian Roberts,Operations,23,56091,Wheelerfort,2023-03-20,stewartemma@thomas.com,1421068625,Good
1394,Jose Robbins,IT,60,35333,West Jeanetteshire,2025-03-30,jennifercampbell@yahoo.com,6905539955,Average
1257,Monique West,HR,43,93273,South Kevin,2019-10-22,lesliechaney@lyons.com,9349225659,Average
2036,Mary Russell,IT,36,43193,Jessicahaven,2025-11-19,lmercer@henderson.com,5202757098,Average
1945,Christopher Barnes,Marketing,39,68737,East Adam,2023-05-16,jacob56@hotmail.com,6866332180,Excellent
1575,Roy Navarro,Operations,22,87071,Hendersonfort,2021-06-08,teresa72@gmail.com,Invalid Number,Good
1282,Ashley Campbell,Marketing,54,50450,Jordanmouth,2021-04-23,elizabethmack@anderson.com,9005309655,Good
1213,Amanda Robertson,Finance,22,84557,Matthewchester,2021-09-08,smithsusan@stokes-hicks.com,9245086556,Average
1948,Robert Vang,Operations,37,85070,North Carl,2024-09-11,lewismelissa@gmail.com,1754740023,Excellent
2141,Nathan Adams,Operations,55,71415,East Shelbyborough,2022-09-10,huntjason@terry.com,9967812124,Excellent
1255,Brandon Coleman,HR,55,77955,Andersonport,2026-02-23,elizabeth20@hicks.com,4476074926,Poor
1540,Janet Miller,Marketing,21,97172,Perezville,2023-06-13,timothy68@gmail.com,2342646015,Average
1223,Dawn Shelton,IT,23,55566,New Richard,2018-10-16,ryan68@silva.info,Invalid Number,Good
1261,Chase Robles,Operations,51,105683,Morrisfort,2020-11-09,bonddavid@hotmail.com,2599963901,Excellent
1816,Dana Haynes,Finance,24,38065,New Christina,2022-01-25,burgesstimothy@crane.biz,6718353273,Excellent
1182,Aaron Williams,IT,27,99844,Matthewsview,2026-02-19,kjennings@gmail.com,6559283720,Good
1641,Madison Grant,Operations,31,82344,Andrewsland,2020-09-26,nwilliams@yahoo.com,9314812201,Excellent
1179,Tamara Santiago,Finance,43,28076,Martinville,2024-01-11,john11@yahoo.com,6552665924,Poor
1933,Peter Richardson,HR,29,104289,New Thomas,2022-11-14,skelley@gmail.com,2512030107,Good
1313,Megan Kaiser,IT,23,47100,Calvinburgh,2025-12-12,robin01@love-riggs.com,1968117901,Excellent
1871,Kristen Lane,Marketing,40,84106,Austinton,2022-10-10,gutierreztodd@hotmail.com,3675818146,Average
1842,Jennifer Miller,Finance,24,48246,Gloriafort,2023-08-09,christiannorton@yahoo.com,Invalid Number,Poor
1084,Ryan Murray,Operations,58,118455,Mooremouth,2018-08-22,jefferyphillips@rice.com,3710821639,Average
2139,Brian Weaver,Finance,49,40658,East Jeffrey,2024-11-30,adamscarrie@hotmail.com,4621689102,Poor
1308,Jimmy Stewart,Marketing,23,72751,North Amy,2021-09-06,joeking@wallace.org,2725131613,Good
1096,Tyler Fletcher,Marketing,56,60563,Sherrychester,2018-09-29,bwatson@yahoo.com,9310846570,Excellent
1063,Derrick Perez,Finance,46,70039,Laurashire,2020-12-04,hwells@yahoo.com,6609845360,Good
2170,Thomas Morris,IT,51,75165,Port John,2018-08-04,duane30@yahoo.com,7470144760,Average
1441,Steven Morgan,IT,57,106051,Walkerside,2020-07-25,melissa14@gmail.com,7329423732,Excellent
1805,Eric Jackson,IT,28,76692,Amyberg,2023-07-21,david72@gmail.com,3970345255,Poor
1760,Robert Perry Dvm,IT,43,73363,Catherinefort,2024-12-10,jamie22@hotmail.com,7799163203,Good
1301,Steven Watkins,HR,53,106620,Emilyshire,2022-10-14,jcastillo@snyder-rodriguez.com,2779610891,Average
1262,Amy Bryant,Finance,43,110572,North Anita,2022-08-10,brownchristine@gmail.com,1533178679,Good
1249,Kyle Thomas,Marketing,24,56349,North Bryanbury,2022-06-05,iharrison@thomas.net,5996934086,Good
1424,Joseph Cervantes,Finance,23,45369,Jenniferland,2026-05-03,michelle87@ponce.com,6916958002,Good
1631,Reginald Sullivan,HR,41,118746,Kimberlyfurt,2025-05-08,ewright@hotmail.com,1226841789,Poor
1589,Jaime Mcknight,IT,50,27103,Martinezshire,2021-04-24,brittanytorres@yahoo.com,4009683902,Good
1198,Stephanie Oliver,IT,54,38012,Adamsside,2021-07-20,zcruz@hotmail.com,6808517423,Excellent
1097,Laura Jackson,Marketing,35,106183,New Dylanbury,2020-04-13,floresmichael@gmail.com,3183745408,Average
1868,Steven Green,Finance,58,52123,Lake Ernestchester,2021-11-17,alexanderjesse@porter.info,9722132931,Good
1763,Kenneth Harper,Marketing,26,89761,North Lisaside,2022-06-25,zwhite@jones-wright.com,9432042872,Average
2113,Jennifer Sharp,IT,33,44938,Reedhaven,2022-09-08,zbailey@yahoo.com,8817482841,Excellent
1716,Derrick Serrano,IT,50,84217,Joshuaside,2021-07-17,penacharles@schwartz-thompson.com,9034743037,Excellent
2195,Eric Morris,Sales,49,80159,Amandahaven,2024-06-27,jasonlittle@hotmail.com,Invalid Number,Average
1942,John Cruz,Marketing,21,82887,New Brenda,2025-01-14,brownlisa@gmail.com,Invalid Number,Poor
1486,Jason White,Marketing,44,93814,Jamieside,2020-01-31,shannon01@rodriguez.info,1157578212,Excellent
1919,Todd Alvarado,HR,31,29909,Danieltown,2024-02-20,mitchellerin@mckay.com,1434721101,Excellent
1489,Robert Cordova,Finance,32,74533,West David,2024-11-12,qgarcia@brown.com,3553698954,Good
2042,David Brown,IT,55,46359,Burgesshaven,2023-03-31,Invalid Email,1305580264,Poor
1546,Evan Holt,IT,24,33674,Joyceside,2022-11-10,nlopez@yahoo.com,Invalid Number,Average
1664,Eddie Lewis,Marketing,59,63290,West Amyton,2019-07-26,owaters@gmail.com,6026632220,Average
1660,Anthony Johnson,Operations,21,82135,New Joseph,2023-01-29,longmatthew@yahoo.com,7742847788,Poor
2041,Karen Smith,Marketing,29,69650,Ebonyberg,2024-09-06,gonzalesnicholas@yahoo.com,6519954674,Good
1091,Michael Stark,Operations,21,85730,Fleminghaven,2018-08-27,mjones@yahoo.com,4763687721,Good
1562,James Forbes,Sales,53,82890,Johnsonview,2022-11-19,williamayala@morrison.com,9565380774,Poor
1226,Tonya Ramos,Sales,26,114814,Blackwellshire,2025-02-09,gloria78@yahoo.com,Invalid Number,Poor
1941,Amy Owens,Marketing,49,53872,Mccormickbury,2021-01-04,ngutierrez@yahoo.com,6168064257,Excellent
2081,Lisa Carter,Operations,41,69840,Victoriashire,2019-03-27,brownrebecca@reyes.info,1031125630,Excellent
1927,Brandi Flynn,IT,51,77071,Port Trevorside,2022-07-12,Invalid Email,9403167504,Poor
1168,Alec Martinez,Sales,47,81458,Lake Allison,2025-11-25,sarah65@gmail.com,Invalid Number,Excellent
1245,Marcus Price,Finance,39,76671,Alvarezland,2024-10-28,kylegordon@mcgee-smith.com,9054785530,Excellent
